boyer-moore, 5400, 1000264.0, 1123922.0, 1225672.0, 1099052.0, 1148266.0
boyer-moore, 5500, 875394.0, 834237.0, 815995.0, 805319.0, 796620.0
boyer-moore, 5600, 1169817.0, 1110525.0, 1108488.0, 1674070.0, 4568640.0
boyer-moore, 5700, 918504.0, 825955.0, 785721.0, 779180.0, 779174.0
boyer-moore, 5800, 922969.0, 815840.0, 802698.0, 802691.0, 799308.0
boyer-moore, 5900, 994790.0, 857472.0, 863890.0, 1064493.0, 971879.0
boyer-moore, 6000, 1125905.0, 1085927.0, 1058768.0, 1054585.0, 1042928.0
boyer-moore, 6100, 986830.0, 1009474.0, 923785.0, 1022236.0, 910972.0
boyer-moore, 6200, 1281120.0, 1200734.0, 1068507.0, 1060236.0, 1048420.0
boyer-moore, 6300, 1015537.0, 978342.0, 878962.0, 872417.0, 872483.0
boyer-moore, 6400, 1060323.0, 962122.0, 890571.0, 890941.0, 889153.0
boyer-moore, 6500, 1038981.0, 964945.0, 917040.0, 911763.0, 912316.0
boyer-moore, 6600, 1242108.0, 1167374.0, 1055063.0, 1022839.0, 999103.0
boyer-moore, 6700, 1095778.0, 987971.0, 960685.0, 957618.0, 950359.0
boyer-moore, 6800, 1111546.0, 1014690.0, 976614.0, 954538.0, 948877.0
boyer-moore, 6900, 1110856.0, 1029140.0, 1092617.0, 1010874.0, 989640.0
boyer-moore, 7000, 1127965.0, 1074400.0, 1054899.0, 1047661.0, 1155400.0
boyer-moore, 7100, 1171403.0, 1075774.0, 1101379.0, 1031082.0, 1024821.0
boyer-moore, 7200, 1169706.0, 1090906.0, 1054221.0, 1048123.0, 1046902.0
boyer-moore, 7300, 1207221.0, 1133371.0, 1181900.0, 1067220.0, 1060073.0
boyer-moore, 7400, 1168221.0, 1121568.0, 1118010.0, 1133346.0, 1135778.0
boyer-moore, 7500, 1321930.0, 1270604.0, 1260133.0, 1314678.0, 1276128.0
boyer-moore, 7600, 1242646.0, 1188906.0, 1162899.0, 1152216.0, 1223254.0
boyer-moore, 7700, 2813540.0, 4005229.0, 2156045.0, 3918694.0, 2562781.0
boyer-moore, 7800, 1731954.0, 1505844.0, 2835497.0, 4403035.0, 1761688.0
boyer-moore, 7900, 1350555.0, 1291042.0, 1352303.0, 1291585.0, 1288157.0
boyer-moore, 8000, 1397118.0, 1322979.0, 1239321.0, 1179389.0, 1658230.0
boyer-moore, 8100, 1539943.0, 1498134.0, 1264812.0, 1202104.0, 1197264.0
boyer-moore, 8200, 1548677.0, 1414492.0, 1372537.0, 1369745.0, 1595721.0
boyer-moore, 8300, 1365568.0, 1312681.0, 1264585.0, 1252394.0, 1246313.0
boyer-moore, 8400, 1388221.0, 1375996.0, 1542025.0, 1482055.0, 1465308.0
boyer-moore, 8500, 1409282.0, 1353980.0, 1386318.0, 1324721.0, 1308475.0
boyer-moore, 8600, 1404826.0, 1332377.0, 1295335.0, 1257695.0, 1274063.0
boyer-moore, 8700, 1559894.0, 1502590.0, 1528475.0, 1573755.0, 1465454.0
